UEId,Timestamp,CQI,ThroughputMbps,BLERPct
UE-CELL-MEL-02-1-1-2,2025-06-21T09:45:00Z,13.2,73.3,0.8
UE-CELL-MEL-02-1-1-2,2025-06-21T09:50:00Z,13.3,86.0,1.2
UE-CELL-MEL-02-1-1-2,2025-06-21T09:55:00Z,13.1,58.7,1.2
UE-CELL-MEL-02-1-2-1,2025-06-21T08:00:00Z,14.6,55.8,2.1
UE-CELL-MEL-02-1-2-1,2025-06-21T08:05:00Z,14.7,87.3,1.4
UE-CELL-MEL-02-1-2-1,2025-06-21T08:10:00Z,12.8,68.4,2.9
UE-CELL-MEL-02-1-2-1,2025-06-21T08:15:00Z,12.7,27.7,0.8
UE-CELL-MEL-02-1-2-1,2025-06-21T08:20:00Z,14.9,43.7,0.8
UE-CELL-MEL-02-1-2-1,2025-06-21T08:25:00Z,12.9,59.8,1.9
UE-CELL-MEL-02-1-2-1,2025-06-21T08:30:00Z,14.5,61.2,1.8
UE-CELL-MEL-02-1-2-1,2025-06-21T08:35:00Z,14.4,41.0,2.4
UE-CELL-MEL-02-1-2-1,2025-06-21T08:40:00Z,14.3,50.3,1.8
UE-CELL-MEL-02-1-2-1,2025-06-21T08:45:00Z,13.7,34.0,1.1
UE-CELL-MEL-02-1-2-1,2025-06-21T08:50:00Z,12.9,43.4,1.9
UE-CELL-MEL-02-1-2-1,2025-06-21T08:55:00Z,12.6,23.2,3.0
UE-CELL-MEL-02-1-2-1,2025-06-21T09:00:00Z,13.8,36.2,2.5
UE-CELL-MEL-02-1-2-1,2025-06-21T09:05:00Z,13.7,24.0,1.5
UE-CELL-MEL-02-1-2-1,2025-06-21T09:10:00Z,14.4,34.7,1.9
UE-CELL-MEL-02-1-2-1,2025-06-21T09:15:00Z,13.8,42.8,2.2
UE-CELL-MEL-02-1-2-1,2025-06-21T09:20:00Z,13.2,31.9,2.5
UE-CELL-MEL-02-1-2-1,2025-06-21T09:25:00Z,14.2,89.5,0.8
UE-CELL-MEL-02-1-2-1,2025-06-21T09:30:00Z,14.6,71.3,2.7
UE-CELL-MEL-02-1-2-1,2025-06-21T09:35:00Z,14.1,81.5,2.5
UE-CELL-MEL-02-1-2-1,2025-06-21T09:40:00Z,14.5,29.6,2.8
UE-CELL-MEL-02-1-2-1,2025-06-21T09:45:00Z,14.3,88.5,2.4
UE-CELL-MEL-02-1-2-1,2025-06-21T09:50:00Z,12.9,39.7,2.6
UE-CELL-MEL-02-1-2-1,2025-06-21T09:55:00Z,13.1,79.4,3.0
UE-CELL-MEL-02-1-2-2,2025-06-21T08:00:00Z,12.5,38.1,1.6
UE-CELL-MEL-02-1-2-2,2025-06-21T08:05:00Z,13.4,54.8,2.7
UE-CELL-MEL-02-1-2-2,2025-06-21T08:10:00Z,12.4,25.1,0.7
UE-CELL-MEL-02-1-2-2,2025-06-21T08:15:00Z,14.4,59.4,2.0
UE-CELL-MEL-02-1-2-2,2025-06-21T08:20:00Z,14.0,38.7,0.7
UE-CELL-MEL-02-1-2-2,2025-06-21T08:25:00Z,14.5,89.5,2.6
UE-CELL-MEL-02-1-2-2,2025-06-21T08:30:00Z,12.3,45.9,2.7
UE-CELL-MEL-02-1-2-2,2025-06-21T08:35:00Z,14.5,47.9,2.7
UE-CELL-MEL-02-1-2-2,2025-06-21T08:40:00Z,14.1,62.3,2.6
UE-CELL-MEL-02-1-2-2,2025-06-21T08:45:00Z,12.8,67.0,1.8
UE-CELL-MEL-02-1-2-2,2025-06-21T08:50:00Z,12.6,52.9,0.7
UE-CELL-MEL-02-1-2-2,2025-06-21T08:55:00Z,13.1,28.4,2.7
UE-CELL-MEL-02-1-2-2,2025-06-21T09:00:00Z,13.5,55.5,1.3
UE-CELL-MEL-02-1-2-2,2025-06-21T09:05:00Z,13.3,73.5,0.7
UE-CELL-MEL-02-1-2-2,2025-06-21T09:10:00Z,14.0,81.3,2.3
UE-CELL-MEL-02-1-2-2,2025-06-21T09:15:00Z,12.8,29.4,0.7
UE-CELL-MEL-02-1-2-2,2025-06-21T09:20:00Z,12.8,54.3,1.9
UE-CELL-MEL-02-1-2-2,2025-06-21T09:25:00Z,13.4,44.4,0.9
UE-CELL-MEL-02-1-2-2,2025-06-21T09:30:00Z,11.9,68.5,2.1
UE-CELL-MEL-02-1-2-2,2025-06-21T09:35:00Z,14.0,43.4,1.9
UE-CELL-MEL-02-1-2-2,2025-06-21T09:40:00Z,13.6,49.9,2.3
UE-CELL-MEL-02-1-2-2,2025-06-21T09:45:00Z,14.4,83.3,1.7
UE-CELL-MEL-02-1-2-2,2025-06-21T09:50:00Z,12.8,66.7,2.5
UE-CELL-MEL-02-1-2-2,2025-06-21T09:55:00Z,12.2,85.3,1.4
UE-CELL-MEL-02-1-3-1,2025-06-21T08:00:00Z,8.8,20.9,1.8
UE-CELL-MEL-02-1-3-1,2025-06-21T08:05:00Z,9.5,37.4,2.0
UE-CELL-MEL-02-1-3-1,2025-06-21T08:10:00Z,9.8,21.2,2.5
UE-CELL-MEL-02-1-3-1,2025-06-21T08:15:00Z,8.7,69.0,1.0
UE-CELL-MEL-02-1-3-1,2025-06-21T08:20:00Z,9.5,53.4,2.0
UE-CELL-MEL-02-1-3-1,2025-06-21T08:25:00Z,8.1,82.0,0.9
UE-CELL-MEL-02-1-3-1,2025-06-21T08:30:00Z,8.9,46.6,1.4
UE-CELL-MEL-02-1-3-1,2025-06-21T08:35:00Z,10.2,48.2,2.2
UE-CELL-MEL-02-1-3-1,2025-06-21T08:40:00Z,7.9,79.4,2.7
UE-CELL-MEL-02-1-3-1,2025-06-21T08:45:00Z,8.7,52.9,1.0
UE-CELL-MEL-02-1-3-1,2025-06-21T08:50:00Z,9.5,69.3,1.5
UE-CELL-MEL-02-1-3-1,2025-06-21T08:55:00Z,7.8,83.0,2.4
UE-CELL-MEL-02-1-3-1,2025-06-21T09:00:00Z,10.4,80.5,0.7
UE-CELL-MEL-02-1-3-1,2025-06-21T09:05:00Z,9.7,24.5,1.3
UE-CELL-MEL-02-1-3-1,2025-06-21T09:10:00Z,9.7,89.5,1.2
UE-CELL-MEL-02-1-3-1,2025-06-21T09:15:00Z,10.4,65.5,2.1
UE-CELL-MEL-02-1-3-1,2025-06-21T09:20:00Z,10.2,60.9,1.5
UE-CELL-MEL-02-1-3-1,2025-06-21T09:25:00Z,8.8,34.0,2.4
UE-CELL-MEL-02-1-3-1,2025-06-21T09:30:00Z,10.5,67.9,1.7
UE-CELL-MEL-02-1-3-1,2025-06-21T09:35:00Z,10.5,57.7,1.2
UE-CELL-MEL-02-1-3-1,2025-06-21T09:40:00Z,9.0,43.7,1.2
UE-CELL-MEL-02-1-3-1,2025-06-21T09:45:00Z,8.5,52.8,1.6
UE-CELL-MEL-02-1-3-1,2025-06-21T09:50:00Z,9.2,68.2,1.6
UE-CELL-MEL-02-1-3-1,2025-06-21T09:55:00Z,10.2,32.6,0.9
UE-CELL-MEL-02-1-3-2,2025-06-21T08:00:00Z,12.3,85.1,2.1
UE-CELL-MEL-02-1-3-2,2025-06-21T08:05:00Z,14.3,51.0,2.7
UE-CELL-MEL-02-1-3-2,2025-06-21T08:10:00Z,12.5,53.0,1.0
UE-CELL-MEL-02-1-3-2,2025-06-21T08:15:00Z,13.2,78.0,1.3
UE-CELL-MEL-02-1-3-2,2025-06-21T08:20:00Z,13.0,27.8,2.3
UE-CELL-MEL-02-1-3-2,2025-06-21T08:25:00Z,14.1,67.8,2.0
UE-CELL-MEL-02-1-3-2,2025-06-21T08:30:00Z,13.3,55.2,2.1
UE-CELL-MEL-02-1-3-2,2025-06-21T08:35:00Z,12.9,62.9,1.4
UE-CELL-MEL-02-1-3-2,2025-06-21T08:40:00Z,12.0,40.8,0.6
UE-CELL-MEL-02-1-3-2,2025-06-21T08:45:00Z,12.0,45.4,1.7
UE-CELL-MEL-02-1-3-2,2025-06-21T08:50:00Z,13.4,27.6,1.8
UE-CELL-MEL-02-1-3-2,2025-06-21T08:55:00Z,12.8,57.2,1.3
UE-CELL-MEL-02-1-3-2,2025-06-21T09:00:00Z,13.3,60.6,2.0
UE-CELL-MEL-02-1-3-2,2025-06-21T09:05:00Z,13.2,85.2,2.0
UE-CELL-MEL-02-1-3-2,2025-06-21T09:10:00Z,14.3,81.2,0.6
UE-CELL-MEL-02-1-3-2,2025-06-21T09:15:00Z,13.2,25.6,2.6
UE-CELL-MEL-02-1-3-2,2025-06-21T09:20:00Z,12.4,79.2,2.8
UE-CELL-MEL-02-1-3-2,2025-06-21T09:25:00Z,11.4,37.1,1.8
UE-CELL-MEL-02-1-3-2,2025-06-21T09:30:00Z,12.2,74.2,0.6
UE-CELL-MEL-02-1-3-2,2025-06-21T09:35:00Z,13.9,30.0,2.7
UE-CELL-MEL-02-1-3-2,2025-06-21T09:40:00Z,11.6,34.1,2.5
UE-CELL-MEL-02-1-3-2,2025-06-21T09:45:00Z,14.0,76.4,2.7
UE-CELL-MEL-02-1-3-2,2025-06-21T09:50:00Z,12.2,39.5,0.5
UE-CELL-MEL-02-1-3-2,2025-06-21T09:55:00Z,13.6,55.1,0.9
UE-CELL-MEL-02-2-1-1,2025-06-21T08:00:00Z,8.6,55.3,2.0
UE-CELL-MEL-02-2-1-1,2025-06-21T08:05:00Z,10.2,47.3,2.4
UE-CELL-MEL-02-2-1-1,2025-06-21T08:10:00Z,7.8,42.3,2.1
UE-CELL-MEL-02-2-1-1,2025-06-21T08:15:00Z,8.2,33.7,0.7
UE-CELL-MEL-02-2-1-1,2025-06-21T08:20:00Z,8.3,67.7,2.2
UE-CELL-MEL-02-2-1-1,2025-06-21T08:25:00Z,9.9,87.1,1.9
UE-CELL-MEL-02-2-1-1,2025-06-21T08:30:00Z,9.8,26.0,2.9
UE-CELL-MEL-02-2-1-1,2025-06-21T08:35:00Z,9.2,67.9,1.2
UE-CELL-MEL-02-2-1-1,2025-06-21T08:40:00Z,9.2,20.8,1.5
UE-CELL-MEL-02-2-1-1,2025-06-21T08:45:00Z,7.8,20.8,1.1
UE-CELL-MEL-02-2-1-1,2025-06-21T08:50:00Z,8.0,70.3,2.8
UE-CELL-MEL-02-2-1-1,2025-06-21T08:55:00Z,10.3,74.5,2.7
UE-CELL-MEL-02-2-1-1,2025-06-21T09:00:00Z,10.0,67.3,0.5
UE-CELL-MEL-02-2-1-1,2025-06-21T09:05:00Z,8.4,24.5,2.7
UE-CELL-MEL-02-2-1-1,2025-06-21T09:10:00Z,8.5,31.3,1.0
UE-CELL-MEL-02-2-1-1,2025-06-21T09:15:00Z,8.4,25.6,1.6
UE-CELL-MEL-02-2-1-1,2025-06-21T09:20:00Z,10.1,71.1,2.1
UE-CELL-MEL-02-2-1-1,2025-06-21T09:25:00Z,10.7,48.7,0.9
UE-CELL-MEL-02-2-1-1,2025-06-21T09:30:00Z,9.9,71.5,2.3
UE-CELL-MEL-02-2-1-1,2025-06-21T09:35:00Z,8.1,56.4,2.2
UE-CELL-MEL-02-2-1-1,2025-06-21T09:40:00Z,9.2,37.8,2.0
UE-CELL-MEL-02-2-1-1,2025-06-21T09:45:00Z,8.7,26.8,1.9
UE-CELL-MEL-02-2-1-1,2025-06-21T09:50:00Z,8.3,23.0,1.6
UE-CELL-MEL-02-2-1-1,2025-06-21T09:55:00Z,8.1,23.0,1.6
UE-CELL-MEL-02-2-1-2,2025-06-21T08:00:00Z,13.4,57.0,1.7
UE-CELL-MEL-02-2-1-2,2025-06-21T08:05:00Z,12.2,26.5,0.5
UE-CELL-MEL-02-2-1-2,2025-06-21T08:10:00Z,12.1,54.0,2.9
UE-CELL-MEL-02-2-1-2,2025-06-21T08:15:00Z,11.0,44.3,2.8
UE-CELL-MEL-02-2-1-2,2025-06-21T08:20:00Z,13.3,45.1,0.8
UE-CELL-MEL-02-2-1-2,2025-06-21T08:25:00Z,13.5,76.3,0.6
UE-CELL-MEL-02-2-1-2,2025-06-21T08:30:00Z,10.9,81.9,2.1
UE-CELL-MEL-02-2-1-2,2025-06-21T08:35:00Z,12.0,35.0,1.2
UE-CELL-MEL-02-2-1-2,2025-06-21T08:40:00Z,12.2,64.9,1.1
UE-CELL-MEL-02-2-1-2,2025-06-21T08:45:00Z,12.7,74.1,0.7
UE-CELL-MEL-02-2-1-2,2025-06-21T08:50:00Z,12.2,68.7,2.1
UE-CELL-MEL-02-2-1-2,2025-06-21T08:55:00Z,12.3,32.7,1.8
UE-CELL-MEL-02-2-1-2,2025-06-21T09:00:00Z,11.0,58.9,2.1
UE-CELL-MEL-02-2-1-2,2025-06-21T09:05:00Z,11.6,31.5,1.6
UE-CELL-MEL-02-2-1-2,2025-06-21T09:10:00Z,12.8,87.6,2.6
UE-CELL-MEL-02-2-1-2,2025-06-21T09:15:00Z,11.3,53.5,1.6
UE-CELL-MEL-02-2-1-2,2025-06-21T09:20:00Z,12.6,82.7,2.5
UE-CELL-MEL-02-2-1-2,2025-06-21T09:25:00Z,13.1,54.0,2.4
UE-CELL-MEL-02-2-1-2,2025-06-21T09:30:00Z,10.7,20.2,1.8
UE-CELL-MEL-02-2-1-2,2025-06-21T09:35:00Z,12.4,23.2,2.3
UE-CELL-MEL-02-2-1-2,2025-06-21T09:40:00Z,12.9,42.7,2.6
UE-CELL-MEL-02-2-1-2,2025-06-21T09:45:00Z,11.3,67.8,1.5
UE-CELL-MEL-02-2-1-2,2025-06-21T09:50:00Z,13.1,54.5,2.4
UE-CELL-MEL-02-2-1-2,2025-06-21T09:55:00Z,12.7,31.3,2.1
UE-CELL-MEL-02-2-2-1,2025-06-21T08:00:00Z,13.5,82.2,2.5
UE-CELL-MEL-02-2-2-1,2025-06-21T08:05:00Z,14.6,48.1,0.5
UE-CELL-MEL-02-2-2-1,2025-06-21T08:10:00Z,11.9,54.9,1.4
UE-CELL-MEL-02-2-2-1,2025-06-21T08:15:00Z,13.8,64.7,2.7
UE-CELL-MEL-02-2-2-1,2025-06-21T08:20:00Z,14.4,35.2,0.6
UE-CELL-MEL-02-2-2-1,2025-06-21T08:25:00Z,12.0,27.9,2.2
UE-CELL-MEL-02-2-2-1,2025-06-21T08:30:00Z,13.8,22.5,1.0
UE-CELL-MEL-02-2-2-1,2025-06-21T08:35:00Z,12.1,79.5,1.4
UE-CELL-MEL-02-2-2-1,2025-06-21T08:40:00Z,13.3,86.1,0.9
UE-CELL-MEL-02-2-2-1,2025-06-21T08:45:00Z,14.2,86.0,1.7
UE-CELL-MEL-02-2-2-1,2025-06-21T08:50:00Z,12.6,37.4,1.8
UE-CELL-MEL-02-2-2-1,2025-06-21T08:55:00Z,13.0,81.9,2.8
UE-CELL-MEL-02-2-2-1,2025-06-21T09:00:00Z,14.6,32.0,1.4
UE-CELL-MEL-02-2-2-1,2025-06-21T09:05:00Z,14.2,25.7,1.2
UE-CELL-MEL-02-2-2-1,2025-06-21T09:10:00Z,12.6,24.3,1.3
UE-CELL-MEL-02-2-2-1,2025-06-21T09:15:00Z,12.5,63.6,1.8
UE-CELL-MEL-02-2-2-1,2025-06-21T09:20:00Z,12.6,48.7,2.2
UE-CELL-MEL-02-2-2-1,2025-06-21T09:25:00Z,12.8,81.0,2.4
UE-CELL-MEL-02-2-2-1,2025-06-21T09:30:00Z,14.0,68.7,0.9
UE-CELL-MEL-02-2-2-1,2025-06-21T09:35:00Z,12.5,82.1,0.9
UE-CELL-MEL-02-2-2-1,2025-06-21T09:40:00Z,14.8,57.8,2.1
UE-CELL-MEL-02-2-2-1,2025-06-21T09:45:00Z,14.7,58.5,1.5
UE-CELL-MEL-02-2-2-1,2025-06-21T09:50:00Z,14.8,43.2,1.1
UE-CELL-MEL-02-2-2-1,2025-06-21T09:55:00Z,12.8,51.2,2.0
UE-CELL-MEL-02-2-2-2,2025-06-21T08:00:00Z,10.5,58.3,2.6
UE-CELL-MEL-02-2-2-2,2025-06-21T08:05:00Z,9.7,68.4,0.6
UE-CELL-MEL-02-2-2-2,2025-06-21T08:10:00Z,9.1,58.2,1.2
UE-CELL-MEL-02-2-2-2,2025-06-21T08:15:00Z,8.3,54.3,3.0
UE-CELL-MEL-02-2-2-2,2025-06-21T08:20:00Z,9.3,56.4,1.3
UE-CELL-MEL-02-2-2-2,2025-06-21T08:25:00Z,9.2,82.6,2.8
UE-CELL-MEL-02-2-2-2,2025-06-21T08:30:00Z,9.7,41.6,2.3
UE-CELL-MEL-02-2-2-2,2025-06-21T08:35:00Z,9.9,70.8,1.6
UE-CELL-MEL-02-2-2-2,2025-06-21T08:40:00Z,10.3,68.5,2.0
UE-CELL-MEL-02-2-2-2,2025-06-21T08:45:00Z,9.5,69.3,2.2
UE-CELL-MEL-02-2-2-2,2025-06-21T08:50:00Z,9.7,26.0,2.6
UE-CELL-MEL-02-2-2-2,2025-06-21T08:55:00Z,9.2,64.7,1.8
UE-CELL-MEL-02-2-2-2,2025-06-21T09:00:00Z,7.7,89.9,1.1
UE-CELL-MEL-02-2-2-2,2025-06-21T09:05:00Z,8.8,23.7,1.6
UE-CELL-MEL-02-2-2-2,2025-06-21T09:10:00Z,8.0,71.5,2.8
UE-CELL-MEL-02-2-2-2,2025-06-21T09:15:00Z,8.4,44.9,1.7
UE-CELL-MEL-02-2-2-2,2025-06-21T09:20:00Z,9.8,65.0,1.5
UE-CELL-MEL-02-2-2-2,2025-06-21T09:25:00Z,8.8,53.3,1.8
UE-CELL-MEL-02-2-2-2,2025-06-21T09:30:00Z,8.7,42.5,2.0
UE-CELL-MEL-02-2-2-2,2025-06-21T09:35:00Z,7.5,68.6,2.8
UE-CELL-MEL-02-2-2-2,2025-06-21T09:40:00Z,7.8,73.9,2.4
UE-CELL-MEL-02-2-2-2,2025-06-21T09:45:00Z,9.9,86.9,2.9
UE-CELL-MEL-02-2-2-2,2025-06-21T09:50:00Z,9.6,87.3,1.2
UE-CELL-MEL-02-2-2-2,2025-06-21T09:55:00Z,8.9,82.6,1.1
UE-CELL-MEL-02-2-3-1,2025-06-21T08:00:00Z,10.5,58.3,1.7
UE-CELL-MEL-02-2-3-1,2025-06-21T08:05:00Z,10.0,28.6,3.0
UE-CELL-MEL-02-2-3-1,2025-06-21T08:10:00Z,11.0,29.4,0.8
UE-CELL-MEL-02-2-3-1,2025-06-21T08:15:00Z,10.1,83.4,2.7
UE-CELL-MEL-02-2-3-1,2025-06-21T08:20:00Z,9.2,77.5,2.2
UE-CELL-MEL-02-2-3-1,2025-06-21T08:25:00Z,9.2,89.7,0.7
UE-CELL-MEL-02-2-3-1,2025-06-21T08:30:00Z,9.1,48.5,1.2
UE-CELL-MEL-02-2-3-1,2025-06-21T08:35:00Z,10.4,82.1,2.9
UE-CELL-MEL-02-2-3-1,2025-06-21T08:40:00Z,10.5,46.6,2.8
UE-CELL-MEL-02-2-3-1,2025-06-21T08:45:00Z,9.9,46.3,1.0
UE-CELL-MEL-02-2-3-1,2025-06-21T08:50:00Z,11.7,51.7,0.7
UE-CELL-MEL-02-2-3-1,2025-06-21T08:55:00Z,9.3,22.5,1.2
UE-CELL-MEL-02-2-3-1,2025-06-21T09:00:00Z,10.1,55.9,2.8
UE-CELL-MEL-02-2-3-1,2025-06-21T09:05:00Z,9.4,76.8,1.9
UE-CELL-MEL-02-2-3-1,2025-06-21T09:10:00Z,9.1,48.6,2.1
UE-CELL-MEL-02-2-3-1,2025-06-21T09:15:00Z,11.1,65.2,1.9
UE-CELL-MEL-02-2-3-1,2025-06-21T09:20:00Z,11.6,52.1,2.4
UE-CELL-MEL-02-2-3-1,2025-06-21T09:25:00Z,11.7,22.9,2.0
UE-CELL-MEL-02-2-3-1,2025-06-21T09:30:00Z,10.3,62.9,2.8
UE-CELL-MEL-02-2-3-1,2025-06-21T09:35:00Z,9.6,54.4,0.8
UE-CELL-MEL-02-2-3-1,2025-06-21T09:40:00Z,11.3,53.6,2.5
UE-CELL-MEL-02-2-3-1,2025-06-21T09:45:00Z,10.8,69.6,1.6
UE-CELL-MEL-02-2-3-1,2025-06-21T09:50:00Z,9.6,79.7,1.2
UE-CELL-MEL-02-2-3-1,2025-06-21T09:55:00Z,10.6,67.7,1.8
UE-CELL-MEL-02-2-3-2,2025-06-21T08:00:00Z,13.9,20.8,2.9
UE-CELL-MEL-02-2-3-2,2025-06-21T08:05:00Z,14.4,24.2,1.7
UE-CELL-MEL-02-2-3-2,2025-06-21T08:10:00Z,14.7,30.8,2.7
UE-CELL-MEL-02-2-3-2,2025-06-21T08:15:00Z,14.6,21.2,0.6
UE-CELL-MEL-02-2-3-2,2025-06-21T08:20:00Z,14.2,42.5,1.0
UE-CELL-MEL-02-2-3-2,2025-06-21T08:25:00Z,13.7,88.4,2.1
UE-CELL-MEL-02-2-3-2,2025-06-21T08:30:00Z,12.8,52.3,1.1
UE-CELL-MEL-02-2-3-2,2025-06-21T08:35:00Z,14.8,89.8,0.8
UE-CELL-MEL-02-2-3-2,2025-06-21T08:40:00Z,14.1,78.9,2.6
UE-CELL-MEL-02-2-3-2,2025-06-21T08:45:00Z,13.9,78.5,0.6
UE-CELL-MEL-02-2-3-2,2025-06-21T08:50:00Z,13.1,43.0,1.2
UE-CELL-MEL-02-2-3-2,2025-06-21T08:55:00Z,13.9,30.3,2.5
UE-CELL-MEL-02-2-3-2,2025-06-21T09:00:00Z,12.0,30.6,1.9
UE-CELL-MEL-02-2-3-2,2025-06-21T09:05:00Z,12.6,45.1,1.1
UE-CELL-MEL-02-2-3-2,2025-06-21T09:10:00Z,12.1,64.8,1.5
UE-CELL-MEL-02-2-3-2,2025-06-21T09:15:00Z,13.9,53.1,2.0
UE-CELL-MEL-02-2-3-2,2025-06-21T09:20:00Z,12.5,31.1,0.7
UE-CELL-MEL-02-2-3-2,2025-06-21T09:25:00Z,12.2,62.3,2.4
UE-CELL-MEL-02-2-3-2,2025-06-21T09:30:00Z,11.8,45.0,2.3
UE-CELL-MEL-02-2-3-2,2025-06-21T09:35:00Z,12.6,74.9,1.3
UE-CELL-MEL-02-2-3-2,2025-06-21T09:40:00Z,12.0,87.3,1.6
UE-CELL-MEL-02-2-3-2,2025-06-21T09:45:00Z,11.9,58.8,1.9
UE-CELL-MEL-02-2-3-2,2025-06-21T09:50:00Z,13.5,70.7,0.7
UE-CELL-MEL-02-2-3-2,2025-06-21T09:55:00Z,14.6,23.9,2.1
UE-CELL-BNE-01-1-1-1,2025-06-21T08:00:00Z,11.4,89.1,2.4
UE-CELL-BNE-01-1-1-1,2025-06-21T08:05:00Z,11.2,26.4,3.0
UE-CELL-BNE-01-1-1-1,2025-06-21T08:10:00Z,12.4,38.8,2.3
UE-CELL-BNE-01-1-1-1,2025-06-21T08:15:00Z,12.3,46.2,1.0
UE-CELL-BNE-01-1-1-1,2025-06-21T08:20:00Z,12.8,41.4,2.9
UE-CELL-BNE-01-1-1-1,2025-06-21T08:25:00Z,11.9,42.0,0.8
UE-CELL-BNE-01-1-1-1,2025-06-21T08:30:00Z,10.9,79.7,2.8
UE-CELL-BNE-01-1-1-1,2025-06-21T08:35:00Z,13.2,30.6,3.0
UE-CELL-BNE-01-1-1-1,2025-06-21T08:40:00Z,11.0,70.0,4.5
UE-CELL-BNE-01-1-1-1,2025-06-21T08:45:00Z,10.0,67.9,6.0
UE-CELL-BNE-01-1-1-1,2025-06-21T08:50:00Z,9.0,51.7,7.5
UE-CELL-BNE-01-1-1-1,2025-06-21T08:55:00Z,8.0,42.3,9.0
UE-CELL-BNE-01-1-1-1,2025-06-21T09:00:00Z,8.0,15.1,9.0
UE-CELL-BNE-01-1-1-1,2025-06-21T09:05:00Z,8.0,45.8,9.0
UE-CELL-BNE-01-1-1-1,2025-06-21T09:10:00Z,8.0,45.2,9.0
UE-CELL-BNE-01-1-1-1,2025-06-21T09:15:00Z,8.0,45.4,9.0
UE-CELL-BNE-01-1-1-1,2025-06-21T09:20:00Z,8.0,25.2,9.0
UE-CELL-BNE-01-1-1-1,2025-06-21T09:25:00Z,11.0,32.0,2.4
UE-CELL-BNE-01-1-1-1,2025-06-21T09:30:00Z,11.0,40.1,1.0
UE-CELL-BNE-01-1-1-1,2025-06-21T09:35:00Z,11.9,61.4,1.9
UE-CELL-BNE-01-1-1-1,2025-06-21T09:40:00Z,13.0,81.0,1.7
UE-CELL-BNE-01-1-1-1,2025-06-21T09:45:00Z,11.7,54.0,2.8
UE-CELL-BNE-01-1-1-1,2025-06-21T09:50:00Z,11.5,57.9,3.0
UE-CELL-BNE-01-1-1-1,2025-06-21T09:55:00Z,13.4,86.6,1.1
UE-CELL-BNE-01-1-1-2,2025-06-21T08:00:00Z,13.3,81.0,1.6
UE-CELL-BNE-01-1-1-2,2025-06-21T08:05:00Z,14.7,88.4,2.2
UE-CELL-BNE-01-1-1-2,2025-06-21T08:10:00Z,13.0,25.8,2.3
UE-CELL-BNE-01-1-1-2,2025-06-21T08:15:00Z,15.2,46.3,2.4
UE-CELL-BNE-01-1-1-2,2025-06-21T08:20:00Z,13.4,30.5,2.3
UE-CELL-BNE-01-1-1-2,2025-06-21T08:25:00Z,12.6,88.9,1.4
UE-CELL-BNE-01-1-1-2,2025-06-21T08:30:00Z,13.5,89.6,0.6
UE-CELL-BNE-01-1-1-2,2025-06-21T08:35:00Z,12.9,29.5,1.2
UE-CELL-BNE-01-1-1-2,2025-06-21T08:40:00Z,12.9,50.8,4.5
UE-CELL-BNE-01-1-1-2,2025-06-21T08:45:00Z,11.9,38.1,6.0
UE-CELL-BNE-01-1-1-2,2025-06-21T08:50:00Z,10.9,59.6,7.5
UE-CELL-BNE-01-1-1-2,2025-06-21T08:55:00Z,9.9,39.5,9.0
UE-CELL-BNE-01-1-1-2,2025-06-21T09:00:00Z,9.9,29.0,9.0
UE-CELL-BNE-01-1-1-2,2025-06-21T09:05:00Z,9.9,38.4,9.0
UE-CELL-BNE-01-1-1-2,2025-06-21T09:10:00Z,9.9,33.5,9.0
UE-CELL-BNE-01-1-1-2,2025-06-21T09:15:00Z,9.9,30.3,9.0
UE-CELL-BNE-01-1-1-2,2025-06-21T09:20:00Z,9.9,18.1,9.0
UE-CELL-BNE-01-1-1-2,2025-06-21T09:25:00Z,15.2,63.0,2.0
UE-CELL-BNE-01-1-1-2,2025-06-21T09:30:00Z,14.1,45.0,2.2
UE-CELL-BNE-01-1-1-2,2025-06-21T09:35:00Z,13.8,49.2,2.2
UE-CELL-BNE-01-1-1-2,2025-06-21T09:40:00Z,13.6,43.5,1.8
UE-CELL-BNE-01-1-1-2,2025-06-21T09:45:00Z,12.8,53.8,1.0
UE-CELL-BNE-01-1-1-2,2025-06-21T09:50:00Z,15.4,51.1,1.4
UE-CELL-BNE-01-1-1-2,2025-06-21T09:55:00Z,13.1,35.8,2.4
UE-CELL-BNE-01-1-2-1,2025-06-21T08:00:00Z,8.8,76.7,3.0
UE-CELL-BNE-01-1-2-1,2025-06-21T08:05:00Z,10.0,53.9,1.1
UE-CELL-BNE-01-1-2-1,2025-06-21T08:10:00Z,9.2,87.8,0.9
UE-CELL-BNE-01-1-2-1,2025-06-21T08:15:00Z,9.2,84.1,2.7
UE-CELL-BNE-01-1-2-1,2025-06-21T08:20:00Z,9.2,34.1,1.3
UE-CELL-BNE-01-1-2-1,2025-06-21T08:25:00Z,10.3,25.7,2.6
UE-CELL-BNE-01-1-2-1,2025-06-21T08:30:00Z,8.5,45.4,0.8
UE-CELL-BNE-01-1-2-1,2025-06-21T08:35:00Z,10.1,60.1,1.3
UE-CELL-BNE-01-1-2-1,2025-06-21T08:40:00Z,8.0,40.6,4.5
UE-CELL-BNE-01-1-2-1,2025-06-21T08:45:00Z,7.0,22.1,6.0
UE-CELL-BNE-01-1-2-1,2025-06-21T08:50:00Z,6.0,39.7,7.5
UE-CELL-BNE-01-1-2-1,2025-06-21T08:55:00Z,5.0,17.2,9.0
