CellId,Timestamp,PRBUtilPct,RRCSuccessPct,DLThroughputMbps
CELL-PER-02-1-1,2025-06-21T09:15:00Z,52.3,98.58,300.0
CELL-PER-02-1-1,2025-06-21T09:20:00Z,59.6,99.41,267.3
CELL-PER-02-1-1,2025-06-21T09:25:00Z,52.7,99.87,255.7
CELL-PER-02-1-1,2025-06-21T09:30:00Z,51.9,99.9,234.5
CELL-PER-02-1-1,2025-06-21T09:35:00Z,56.5,99.31,234.5
CELL-PER-02-1-1,2025-06-21T09:40:00Z,59.5,99.6,248.6
CELL-PER-02-1-1,2025-06-21T09:45:00Z,62.6,99.55,219.0
CELL-PER-02-1-1,2025-06-21T09:50:00Z,60.9,99.43,254.2
CELL-PER-02-1-1,2025-06-21T09:55:00Z,55.0,99.0,191.7
CELL-PER-02-1-2,2025-06-21T08:00:00Z,48.5,99.8,348.7
CELL-PER-02-1-2,2025-06-21T08:05:00Z,49.3,98.78,301.6
CELL-PER-02-1-2,2025-06-21T08:10:00Z,46.2,99.18,248.1
CELL-PER-02-1-2,2025-06-21T08:15:00Z,48.5,98.9,192.8
CELL-PER-02-1-2,2025-06-21T08:20:00Z,56.0,99.05,301.5
CELL-PER-02-1-2,2025-06-21T08:25:00Z,51.9,99.74,213.3
CELL-PER-02-1-2,2025-06-21T08:30:00Z,48.8,98.86,315.0
CELL-PER-02-1-2,2025-06-21T08:35:00Z,46.3,99.48,329.3
CELL-PER-02-1-2,2025-06-21T08:40:00Z,47.3,99.7,273.4
CELL-PER-02-1-2,2025-06-21T08:45:00Z,56.8,99.89,356.2
CELL-PER-02-1-2,2025-06-21T08:50:00Z,50.2,99.12,211.6
CELL-PER-02-1-2,2025-06-21T08:55:00Z,57.1,99.38,330.8
CELL-PER-02-1-2,2025-06-21T09:00:00Z,55.7,99.15,344.1
CELL-PER-02-1-2,2025-06-21T09:05:00Z,51.2,98.69,239.3
CELL-PER-02-1-2,2025-06-21T09:10:00Z,51.9,98.95,242.4
CELL-PER-02-1-2,2025-06-21T09:15:00Z,55.8,99.12,237.9
CELL-PER-02-1-2,2025-06-21T09:20:00Z,46.8,98.85,243.2
CELL-PER-02-1-2,2025-06-21T09:25:00Z,53.8,99.02,318.1
CELL-PER-02-1-2,2025-06-21T09:30:00Z,55.7,99.53,355.0
CELL-PER-02-1-2,2025-06-21T09:35:00Z,49.7,98.84,337.2
CELL-PER-02-1-2,2025-06-21T09:40:00Z,51.6,99.14,343.1
CELL-PER-02-1-2,2025-06-21T09:45:00Z,46.9,98.86,217.2
CELL-PER-02-1-2,2025-06-21T09:50:00Z,52.5,98.68,234.5
CELL-PER-02-1-2,2025-06-21T09:55:00Z,49.6,99.13,226.9
CELL-PER-02-1-3,2025-06-21T08:00:00Z,50.5,99.04,196.9
CELL-PER-02-1-3,2025-06-21T08:05:00Z,54.9,98.8,202.8
CELL-PER-02-1-3,2025-06-21T08:10:00Z,51.9,99.2,289.0
CELL-PER-02-1-3,2025-06-21T08:15:00Z,46.6,99.83,207.3
CELL-PER-02-1-3,2025-06-21T08:20:00Z,46.5,98.51,317.8
CELL-PER-02-1-3,2025-06-21T08:25:00Z,52.3,98.83,342.9
CELL-PER-02-1-3,2025-06-21T08:30:00Z,47.2,99.02,347.9
CELL-PER-02-1-3,2025-06-21T08:35:00Z,55.4,99.01,301.6
CELL-PER-02-1-3,2025-06-21T08:40:00Z,48.0,98.9,291.3
CELL-PER-02-1-3,2025-06-21T08:45:00Z,50.2,99.66,277.5
CELL-PER-02-1-3,2025-06-21T08:50:00Z,55.3,98.6,191.0
CELL-PER-02-1-3,2025-06-21T08:55:00Z,50.4,98.82,348.5
CELL-PER-02-1-3,2025-06-21T09:00:00Z,49.7,98.63,271.5
CELL-PER-02-1-3,2025-06-21T09:05:00Z,46.0,99.7,222.0
CELL-PER-02-1-3,2025-06-21T09:10:00Z,47.5,99.68,285.7
CELL-PER-02-1-3,2025-06-21T09:15:00Z,46.8,99.84,285.2
CELL-PER-02-1-3,2025-06-21T09:20:00Z,55.0,98.69,237.4
CELL-PER-02-1-3,2025-06-21T09:25:00Z,49.5,98.54,260.1
CELL-PER-02-1-3,2025-06-21T09:30:00Z,51.0,98.91,358.5
CELL-PER-02-1-3,2025-06-21T09:35:00Z,48.8,98.72,213.3
CELL-PER-02-1-3,2025-06-21T09:40:00Z,51.2,98.89,355.4
CELL-PER-02-1-3,2025-06-21T09:45:00Z,52.6,98.56,222.2
CELL-PER-02-1-3,2025-06-21T09:50:00Z,56.3,99.73,292.4
CELL-PER-02-1-3,2025-06-21T09:55:00Z,53.2,98.52,351.1
CELL-PER-02-2-1,2025-06-21T08:00:00Z,55.1,98.77,348.7
CELL-PER-02-2-1,2025-06-21T08:05:00Z,57.2,99.9,281.4
CELL-PER-02-2-1,2025-06-21T08:10:00Z,54.7,99.69,272.4
CELL-PER-02-2-1,2025-06-21T08:15:00Z,54.9,99.31,237.1
CELL-PER-02-2-1,2025-06-21T08:20:00Z,53.8,98.61,196.4
CELL-PER-02-2-1,2025-06-21T08:25:00Z,58.3,98.58,350.9
CELL-PER-02-2-1,2025-06-21T08:30:00Z,49.4,99.07,270.4
CELL-PER-02-2-1,2025-06-21T08:35:00Z,48.7,99.35,343.4
CELL-PER-02-2-1,2025-06-21T08:40:00Z,52.2,98.94,226.5
CELL-PER-02-2-1,2025-06-21T08:45:00Z,51.7,98.95,302.8
CELL-PER-02-2-1,2025-06-21T08:50:00Z,54.0,99.02,220.7
CELL-PER-02-2-1,2025-06-21T08:55:00Z,51.0,99.0,276.7
CELL-PER-02-2-1,2025-06-21T09:00:00Z,46.9,99.74,324.2
CELL-PER-02-2-1,2025-06-21T09:05:00Z,55.6,99.14,258.2
CELL-PER-02-2-1,2025-06-21T09:10:00Z,49.2,99.54,259.3
CELL-PER-02-2-1,2025-06-21T09:15:00Z,54.1,98.98,335.4
CELL-PER-02-2-1,2025-06-21T09:20:00Z,57.1,98.92,210.4
CELL-PER-02-2-1,2025-06-21T09:25:00Z,46.8,98.57,240.2
CELL-PER-02-2-1,2025-06-21T09:30:00Z,47.5,98.72,198.4
CELL-PER-02-2-1,2025-06-21T09:35:00Z,51.9,99.54,210.8
CELL-PER-02-2-1,2025-06-21T09:40:00Z,54.5,99.61,224.9
CELL-PER-02-2-1,2025-06-21T09:45:00Z,49.1,99.85,311.0
CELL-PER-02-2-1,2025-06-21T09:50:00Z,48.0,99.58,320.5
CELL-PER-02-2-1,2025-06-21T09:55:00Z,57.9,98.93,181.0
CELL-PER-02-2-2,2025-06-21T08:00:00Z,47.2,99.11,238.8
CELL-PER-02-2-2,2025-06-21T08:05:00Z,43.2,98.59,291.1
CELL-PER-02-2-2,2025-06-21T08:10:00Z,44.4,98.91,305.3
CELL-PER-02-2-2,2025-06-21T08:15:00Z,48.4,99.69,331.3
CELL-PER-02-2-2,2025-06-21T08:20:00Z,48.6,99.71,209.5
CELL-PER-02-2-2,2025-06-21T08:25:00Z,39.5,98.73,313.9
CELL-PER-02-2-2,2025-06-21T08:30:00Z,41.2,98.83,259.0
CELL-PER-02-2-2,2025-06-21T08:35:00Z,49.1,98.54,229.2
CELL-PER-02-2-2,2025-06-21T08:40:00Z,43.9,99.18,277.4
CELL-PER-02-2-2,2025-06-21T08:45:00Z,40.9,98.66,327.2
CELL-PER-02-2-2,2025-06-21T08:50:00Z,47.2,98.87,219.9
CELL-PER-02-2-2,2025-06-21T08:55:00Z,43.5,98.95,272.6
CELL-PER-02-2-2,2025-06-21T09:00:00Z,49.2,99.49,344.2
CELL-PER-02-2-2,2025-06-21T09:05:00Z,41.4,99.46,223.7
CELL-PER-02-2-2,2025-06-21T09:10:00Z,47.9,99.36,351.8
CELL-PER-02-2-2,2025-06-21T09:15:00Z,40.4,98.53,327.1
CELL-PER-02-2-2,2025-06-21T09:20:00Z,45.6,98.55,340.6
CELL-PER-02-2-2,2025-06-21T09:25:00Z,44.5,98.63,184.4
CELL-PER-02-2-2,2025-06-21T09:30:00Z,50.6,99.61,239.3
CELL-PER-02-2-2,2025-06-21T09:35:00Z,43.8,98.9,204.2
CELL-PER-02-2-2,2025-06-21T09:40:00Z,40.2,98.66,234.2
CELL-PER-02-2-2,2025-06-21T09:45:00Z,50.0,98.89,272.2
CELL-PER-02-2-2,2025-06-21T09:50:00Z,47.1,98.94,213.9
CELL-PER-02-2-2,2025-06-21T09:55:00Z,39.7,99.24,334.3
CELL-PER-02-2-3,2025-06-21T08:00:00Z,55.2,99.32,252.0
CELL-PER-02-2-3,2025-06-21T08:05:00Z,58.9,98.88,191.4
CELL-PER-02-2-3,2025-06-21T08:10:00Z,49.0,98.86,230.6
CELL-PER-02-2-3,2025-06-21T08:15:00Z,48.6,98.83,215.0
CELL-PER-02-2-3,2025-06-21T08:20:00Z,49.6,99.46,344.8
CELL-PER-02-2-3,2025-06-21T08:25:00Z,59.3,98.59,229.2
CELL-PER-02-2-3,2025-06-21T08:30:00Z,59.9,99.57,254.0
CELL-PER-02-2-3,2025-06-21T08:35:00Z,59.0,99.46,317.0
CELL-PER-02-2-3,2025-06-21T08:40:00Z,55.7,99.26,259.5
CELL-PER-02-2-3,2025-06-21T08:45:00Z,48.1,98.58,317.8
CELL-PER-02-2-3,2025-06-21T08:50:00Z,53.9,98.57,243.1
CELL-PER-02-2-3,2025-06-21T08:55:00Z,50.0,99.29,339.1
CELL-PER-02-2-3,2025-06-21T09:00:00Z,59.1,99.71,256.0
CELL-PER-02-2-3,2025-06-21T09:05:00Z,48.7,98.89,196.5
CELL-PER-02-2-3,2025-06-21T09:10:00Z,52.1,99.83,351.5
CELL-PER-02-2-3,2025-06-21T09:15:00Z,56.8,99.03,244.9
CELL-PER-02-2-3,2025-06-21T09:20:00Z,53.4,98.95,250.1
CELL-PER-02-2-3,2025-06-21T09:25:00Z,52.5,99.58,287.9
CELL-PER-02-2-3,2025-06-21T09:30:00Z,57.2,99.83,278.1
CELL-PER-02-2-3,2025-06-21T09:35:00Z,54.1,99.8,230.9
CELL-PER-02-2-3,2025-06-21T09:40:00Z,58.0,99.24,291.5
CELL-PER-02-2-3,2025-06-21T09:45:00Z,49.3,99.82,251.5
CELL-PER-02-2-3,2025-06-21T09:50:00Z,49.6,98.57,189.2
CELL-PER-02-2-3,2025-06-21T09:55:00Z,48.9,99.8,274.7
