LinkId,Timestamp,UtilizationPct,OpticalPowerDbm,BitErrorRate,LatencyMs
LINK-SYD-AGG-NORTH-01,2026-02-06T05:40:00.000Z,30.3,-1.3,1.057e-12,1.3
LINK-SYD-AGG-SOUTH-01,2026-02-06T05:40:00.000Z,22.8,-1.9,1.446e-12,0.8
LINK-MEL-AGG-EAST-01,2026-02-06T05:40:00.000Z,32.0,-1.3,3.274e-12,0.5
LINK-MEL-AGG-WEST-01,2026-02-06T05:40:00.000Z,23.0,-1.3,1.609e-12,0.5
LINK-BNE-AGG-CENTRAL-01,2026-02-06T05:40:00.000Z,26.9,-1.1,1.938e-12,1.8
LINK-BNE-AGG-SOUTH-01,2026-02-06T05:40:00.000Z,19.1,-1.8,1.225e-12,0.6
LINK-SYD-MEL-FIBRE-01,2026-02-06T05:45:00.000Z,52.7,-1.9,3.202e-12,8.6
LINK-SYD-MEL-FIBRE-02,2026-02-06T05:45:00.000Z,34.6,-3.1,6.548e-12,6.5
LINK-SYD-BNE-FIBRE-01,2026-02-06T05:45:00.000Z,44.1,-2.2,1.987e-12,7.6
LINK-MEL-BNE-FIBRE-01,2026-02-06T05:45:00.000Z,31.0,-3.0,1.000e-14,11.6
LINK-SYD-AGG-NORTH-01,2026-02-06T05:45:00.000Z,33.5,-1.4,9.684e-13,1.3
LINK-SYD-AGG-SOUTH-01,2026-02-06T05:45:00.000Z,33.5,-1.6,1.314e-12,1.6
LINK-MEL-AGG-EAST-01,2026-02-06T05:45:00.000Z,30.8,-1.7,6.900e-13,1.5
LINK-MEL-AGG-WEST-01,2026-02-06T05:45:00.000Z,22.2,-1.3,3.621e-13,1.8
LINK-BNE-AGG-CENTRAL-01,2026-02-06T05:45:00.000Z,22.4,-1.6,1.428e-12,1.1
LINK-BNE-AGG-SOUTH-01,2026-02-06T05:45:00.000Z,19.6,-1.6,1.403e-12,1.9
LINK-SYD-MEL-FIBRE-01,2026-02-06T05:50:00.000Z,48.3,-3.0,5.115e-12,5.1
LINK-SYD-MEL-FIBRE-02,2026-02-06T05:50:00.000Z,26.2,-3.1,4.168e-12,2.9
LINK-SYD-BNE-FIBRE-01,2026-02-06T05:50:00.000Z,39.7,-2.2,1.442e-12,10.8
LINK-MEL-BNE-FIBRE-01,2026-02-06T05:50:00.000Z,41.0,-3.0,3.252e-12,7.9
LINK-SYD-AGG-NORTH-01,2026-02-06T05:50:00.000Z,32.4,-1.7,1.966e-12,1.2
LINK-SYD-AGG-SOUTH-01,2026-02-06T05:50:00.000Z,30.7,-1.7,1.000e-14,1.6
LINK-MEL-AGG-EAST-01,2026-02-06T05:50:00.000Z,30.0,-1.2,1.262e-12,1.1
LINK-MEL-AGG-WEST-01,2026-02-06T05:50:00.000Z,25.2,-1.3,1.121e-12,0.5
LINK-BNE-AGG-CENTRAL-01,2026-02-06T05:50:00.000Z,21.3,-1.4,1.936e-13,0.5
LINK-BNE-AGG-SOUTH-01,2026-02-06T05:50:00.000Z,10.6,-1.2,1.104e-12,1.8
LINK-SYD-MEL-FIBRE-01,2026-02-06T05:55:00.000Z,50.2,-2.3,6.315e-12,6.3
LINK-SYD-MEL-FIBRE-02,2026-02-06T05:55:00.000Z,18.0,-3.9,5.444e-12,10.1
LINK-SYD-BNE-FIBRE-01,2026-02-06T05:55:00.000Z,36.3,-2.4,1.063e-12,12.6
LINK-MEL-BNE-FIBRE-01,2026-02-06T05:55:00.000Z,28.3,-2.9,4.313e-13,13.4
LINK-SYD-AGG-NORTH-01,2026-02-06T05:55:00.000Z,30.6,-1.5,8.433e-13,1.3
LINK-SYD-AGG-SOUTH-01,2026-02-06T05:55:00.000Z,26.1,-1.7,1.528e-12,0.6
LINK-MEL-AGG-EAST-01,2026-02-06T05:55:00.000Z,28.5,-1.7,2.477e-12,1.1
LINK-MEL-AGG-WEST-01,2026-02-06T05:55:00.000Z,22.3,-1.3,1.171e-12,0.5
LINK-BNE-AGG-CENTRAL-01,2026-02-06T05:55:00.000Z,26.0,-1.5,6.261e-13,1.3
LINK-BNE-AGG-SOUTH-01,2026-02-06T05:55:00.000Z,13.4,-1.3,6.370e-13,1.0
LINK-SYD-MEL-FIBRE-01,2026-02-06T06:00:00.000Z,44.3,-3.0,7.143e-13,6.2
LINK-SYD-MEL-FIBRE-02,2026-02-06T06:00:00.000Z,27.4,-2.4,2.394e-12,5.9
LINK-SYD-BNE-FIBRE-01,2026-02-06T06:00:00.000Z,52.0,-1.9,7.295e-13,16.9
LINK-MEL-BNE-FIBRE-01,2026-02-06T06:00:00.000Z,38.9,-3.2,6.275e-12,13.7
LINK-SYD-AGG-NORTH-01,2026-02-06T06:00:00.000Z,25.5,-1.2,7.362e-13,1.0
LINK-SYD-AGG-SOUTH-01,2026-02-06T06:00:00.000Z,24.3,-1.9,9.855e-13,1.0
LINK-MEL-AGG-EAST-01,2026-02-06T06:00:00.000Z,37.6,-1.7,2.872e-12,1.2
LINK-MEL-AGG-WEST-01,2026-02-06T06:00:00.000Z,22.5,-1.2,5.949e-13,1.5
LINK-BNE-AGG-CENTRAL-01,2026-02-06T06:00:00.000Z,27.0,-1.3,7.183e-13,0.8
LINK-BNE-AGG-SOUTH-01,2026-02-06T06:00:00.000Z,12.0,-1.5,9.962e-13,1.2
LINK-SYD-MEL-FIBRE-01,2026-02-06T06:05:00.000Z,51.7,-2.8,4.059e-12,7.1
LINK-SYD-MEL-FIBRE-02,2026-02-06T06:05:00.000Z,31.0,-3.0,3.703e-12,9.1
LINK-SYD-BNE-FIBRE-01,2026-02-06T06:05:00.000Z,41.2,-2.7,2.530e-12,12.6
LINK-MEL-BNE-FIBRE-01,2026-02-06T06:05:00.000Z,40.4,-2.5,3.295e-12,16.7
LINK-SYD-AGG-NORTH-01,2026-02-06T06:05:00.000Z,31.1,-1.3,8.773e-13,0.5
LINK-SYD-AGG-SOUTH-01,2026-02-06T06:05:00.000Z,27.1,-1.9,1.514e-12,1.4
LINK-MEL-AGG-EAST-01,2026-02-06T06:05:00.000Z,36.0,-1.8,1.436e-12,1.7
LINK-MEL-AGG-WEST-01,2026-02-06T06:05:00.000Z,28.8,-1.3,8.301e-13,1.8
LINK-BNE-AGG-CENTRAL-01,2026-02-06T06:05:00.000Z,21.0,-1.5,2.430e-13,1.2
LINK-BNE-AGG-SOUTH-01,2026-02-06T06:05:00.000Z,16.4,-1.9,1.556e-12,1.9
LINK-SYD-MEL-FIBRE-01,2026-02-06T06:10:00.000Z,47.2,-3.7,7.326e-12,5.1
LINK-SYD-MEL-FIBRE-02,2026-02-06T06:10:00.000Z,25.0,-3.2,1.377e-12,6.9
LINK-SYD-BNE-FIBRE-01,2026-02-06T06:10:00.000Z,47.1,-2.6,9.665e-13,13.2
LINK-MEL-BNE-FIBRE-01,2026-02-06T06:10:00.000Z,33.1,-2.7,2.490e-12,11.1
LINK-SYD-AGG-NORTH-01,2026-02-06T06:10:00.000Z,30.2,-1.6,7.046e-13,0.9
LINK-SYD-AGG-SOUTH-01,2026-02-06T06:10:00.000Z,26.4,-1.8,1.228e-12,0.5
LINK-MEL-AGG-EAST-01,2026-02-06T06:10:00.000Z,34.5,-1.3,1.190e-12,0.7
LINK-MEL-AGG-WEST-01,2026-02-06T06:10:00.000Z,34.1,-1.0,1.202e-13,0.6
LINK-BNE-AGG-CENTRAL-01,2026-02-06T06:10:00.000Z,14.6,-1.4,1.679e-12,0.5
LINK-BNE-AGG-SOUTH-01,2026-02-06T06:10:00.000Z,20.6,-1.7,5.339e-13,0.5
LINK-SYD-MEL-FIBRE-01,2026-02-06T06:15:00.000Z,41.8,-2.7,2.773e-12,7.9
LINK-SYD-MEL-FIBRE-02,2026-02-06T06:15:00.000Z,18.1,-3.1,4.434e-12,10.0
LINK-SYD-BNE-FIBRE-01,2026-02-06T06:15:00.000Z,44.7,-2.3,2.843e-12,12.8
LINK-MEL-BNE-FIBRE-01,2026-02-06T06:15:00.000Z,47.8,-3.6,3.782e-12,16.5
LINK-SYD-AGG-NORTH-01,2026-02-06T06:15:00.000Z,27.9,-1.7,1.173e-12,1.0
LINK-SYD-AGG-SOUTH-01,2026-02-06T06:15:00.000Z,33.0,-1.6,1.904e-12,0.7
LINK-MEL-AGG-EAST-01,2026-02-06T06:15:00.000Z,32.4,-1.8,1.442e-12,1.3
LINK-MEL-AGG-WEST-01,2026-02-06T06:15:00.000Z,29.1,-1.2,1.589e-12,0.9
LINK-BNE-AGG-CENTRAL-01,2026-02-06T06:15:00.000Z,25.6,-1.3,1.095e-12,1.4
LINK-BNE-AGG-SOUTH-01,2026-02-06T06:15:00.000Z,24.3,-1.7,1.045e-12,1.0
LINK-SYD-MEL-FIBRE-01,2026-02-06T06:20:00.000Z,53.9,-3.7,1.189e-12,2.6
LINK-SYD-MEL-FIBRE-02,2026-02-06T06:20:00.000Z,28.6,-3.2,6.688e-12,5.1
LINK-SYD-BNE-FIBRE-01,2026-02-06T06:20:00.000Z,38.2,-2.6,2.909e-12,11.5
LINK-MEL-BNE-FIBRE-01,2026-02-06T06:20:00.000Z,32.8,-2.8,2.996e-12,16.2
LINK-SYD-AGG-NORTH-01,2026-02-06T06:20:00.000Z,37.3,-1.7,4.319e-13,0.9
LINK-SYD-AGG-SOUTH-01,2026-02-06T06:20:00.000Z,46.8,-2.1,1.489e-13,1.1
LINK-MEL-AGG-EAST-01,2026-02-06T06:20:00.000Z,30.7,-1.4,2.190e-12,0.7
LINK-MEL-AGG-WEST-01,2026-02-06T06:20:00.000Z,24.4,-1.1,5.080e-13,0.9
LINK-BNE-AGG-CENTRAL-01,2026-02-06T06:20:00.000Z,17.1,-1.4,1.524e-12,0.7
LINK-BNE-AGG-SOUTH-01,2026-02-06T06:20:00.000Z,19.8,-1.2,1.077e-12,1.3
LINK-SYD-MEL-FIBRE-01,2026-02-06T06:25:00.000Z,47.8,-2.5,6.274e-13,6.6
LINK-SYD-MEL-FIBRE-02,2026-02-06T06:25:00.000Z,24.9,-3.6,9.849e-13,5.5
LINK-SYD-BNE-FIBRE-01,2026-02-06T06:25:00.000Z,41.2,-2.5,1.480e-12,14.4
LINK-MEL-BNE-FIBRE-01,2026-02-06T06:25:00.000Z,38.0,-2.8,2.476e-12,17.9
LINK-SYD-AGG-NORTH-01,2026-02-06T06:25:00.000Z,24.7,-1.7,1.230e-12,1.4
LINK-SYD-AGG-SOUTH-01,2026-02-06T06:25:00.000Z,29.3,-2.1,1.087e-12,0.8
LINK-MEL-AGG-EAST-01,2026-02-06T06:25:00.000Z,30.7,-1.4,1.237e-12,0.7
LINK-MEL-AGG-WEST-01,2026-02-06T06:25:00.000Z,23.0,-0.9,6.521e-13,0.9
LINK-BNE-AGG-CENTRAL-01,2026-02-06T06:25:00.000Z,27.4,-1.3,9.167e-13,0.5
LINK-BNE-AGG-SOUTH-01,2026-02-06T06:25:00.000Z,28.4,-1.3,7.501e-13,0.5
LINK-SYD-MEL-FIBRE-01,2026-02-06T06:30:00.000Z,53.4,-2.7,3.649e-12,2.7
LINK-SYD-MEL-FIBRE-02,2026-02-06T06:30:00.000Z,14.7,-2.9,4.588e-12,6.1
LINK-SYD-BNE-FIBRE-01,2026-02-06T06:30:00.000Z,43.4,-2.3,2.913e-12,9.4
LINK-MEL-BNE-FIBRE-01,2026-02-06T06:30:00.000Z,34.8,-2.8,1.654e-12,14.2
LINK-SYD-AGG-NORTH-01,2026-02-06T06:30:00.000Z,25.3,-1.5,1.000e-14,1.3
LINK-SYD-AGG-SOUTH-01,2026-02-06T06:30:00.000Z,36.6,-1.7,1.464e-12,1.2
LINK-MEL-AGG-EAST-01,2026-02-06T06:30:00.000Z,33.2,-1.4,2.879e-12,1.0
LINK-MEL-AGG-WEST-01,2026-02-06T06:30:00.000Z,27.9,-1.2,1.683e-12,0.7
LINK-BNE-AGG-CENTRAL-01,2026-02-06T06:30:00.000Z,15.1,-1.2,8.635e-13,1.3
LINK-BNE-AGG-SOUTH-01,2026-02-06T06:30:00.000Z,23.8,-1.4,4.537e-13,1.5
LINK-SYD-MEL-FIBRE-01,2026-02-06T06:35:00.000Z,39.7,-3.4,2.485e-12,7.5
LINK-SYD-MEL-FIBRE-02,2026-02-06T06:35:00.000Z,33.6,-2.5,3.054e-12,8.8
LINK-SYD-BNE-FIBRE-01,2026-02-06T06:35:00.000Z,42.4,-2.4,1.947e-12,13.9
LINK-MEL-BNE-FIBRE-01,2026-02-06T06:35:00.000Z,41.4,-2.4,8.661e-13,12.5
LINK-SYD-AGG-NORTH-01,2026-02-06T06:35:00.000Z,26.3,-1.4,5.792e-13,1.9
LINK-SYD-AGG-SOUTH-01,2026-02-06T06:35:00.000Z,21.3,-1.3,9.071e-13,0.5
LINK-MEL-AGG-EAST-01,2026-02-06T06:35:00.000Z,33.7,-2.0,2.085e-12,1.5
LINK-MEL-AGG-WEST-01,2026-02-06T06:35:00.000Z,27.0,-1.7,8.872e-13,0.8
LINK-BNE-AGG-CENTRAL-01,2026-02-06T06:35:00.000Z,18.8,-1.0,1.332e-12,1.6
LINK-BNE-AGG-SOUTH-01,2026-02-06T06:35:00.000Z,16.8,-2.1,9.655e-13,1.6
LINK-SYD-MEL-FIBRE-01,2026-02-06T06:40:00.000Z,42.9,-2.3,4.262e-12,7.6
LINK-SYD-MEL-FIBRE-02,2026-02-06T06:40:00.000Z,33.3,-2.8,4.803e-12,5.9
LINK-SYD-BNE-FIBRE-01,2026-02-06T06:40:00.000Z,41.5,-2.3,1.414e-13,9.7
LINK-MEL-BNE-FIBRE-01,2026-02-06T06:40:00.000Z,29.0,-2.5,2.847e-12,13.5
LINK-SYD-AGG-NORTH-01,2026-02-06T06:40:00.000Z,33.3,-1.6,1.841e-12,1.2
LINK-SYD-AGG-SOUTH-01,2026-02-06T06:40:00.000Z,23.7,-1.4,1.039e-12,1.4
LINK-MEL-AGG-EAST-01,2026-02-06T06:40:00.000Z,35.2,-0.9,1.369e-12,1.2
LINK-MEL-AGG-WEST-01,2026-02-06T06:40:00.000Z,29.3,-1.1,1.174e-12,1.5
LINK-BNE-AGG-CENTRAL-01,2026-02-06T06:40:00.000Z,21.9,-1.1,1.912e-12,1.4
LINK-BNE-AGG-SOUTH-01,2026-02-06T06:40:00.000Z,22.6,-1.3,1.674e-12,0.5
LINK-SYD-MEL-FIBRE-01,2026-02-06T06:45:00.000Z,42.2,-2.0,1.222e-12,4.7
LINK-SYD-MEL-FIBRE-02,2026-02-06T06:45:00.000Z,21.3,-3.6,6.216e-12,5.0
LINK-SYD-BNE-FIBRE-01,2026-02-06T06:45:00.000Z,33.8,-2.4,1.833e-12,10.0
LINK-MEL-BNE-FIBRE-01,2026-02-06T06:45:00.000Z,26.2,-2.8,3.295e-12,16.9
LINK-SYD-AGG-NORTH-01,2026-02-06T06:45:00.000Z,26.2,-1.3,1.138e-12,0.9
LINK-SYD-AGG-SOUTH-01,2026-02-06T06:45:00.000Z,24.8,-1.7,6.365e-13,0.9
LINK-MEL-AGG-EAST-01,2026-02-06T06:45:00.000Z,25.0,-0.6,1.333e-12,1.3
LINK-MEL-AGG-WEST-01,2026-02-06T06:45:00.000Z,31.8,-2.2,1.238e-12,0.8
LINK-BNE-AGG-CENTRAL-01,2026-02-06T06:45:00.000Z,22.5,-1.6,1.047e-12,1.5
LINK-BNE-AGG-SOUTH-01,2026-02-06T06:45:00.000Z,23.0,-1.3,6.913e-13,0.6
LINK-SYD-MEL-FIBRE-01,2026-02-06T06:50:00.000Z,44.1,-2.8,1.349e-13,7.0
LINK-SYD-MEL-FIBRE-02,2026-02-06T06:50:00.000Z,27.1,-3.2,2.096e-12,9.1
LINK-SYD-BNE-FIBRE-01,2026-02-06T06:50:00.000Z,45.5,-3.0,1.888e-12,11.1
LINK-MEL-BNE-FIBRE-01,2026-02-06T06:50:00.000Z,32.0,-2.6,3.728e-12,16.9
LINK-SYD-AGG-NORTH-01,2026-02-06T06:50:00.000Z,36.0,-1.8,1.249e-12,2.1
LINK-SYD-AGG-SOUTH-01,2026-02-06T06:50:00.000Z,30.6,-1.7,1.080e-12,0.7
LINK-MEL-AGG-EAST-01,2026-02-06T06:50:00.000Z,32.7,-2.0,2.293e-12,0.8
LINK-MEL-AGG-WEST-01,2026-02-06T06:50:00.000Z,21.3,-1.5,8.390e-13,1.5
LINK-BNE-AGG-CENTRAL-01,2026-02-06T06:50:00.000Z,16.7,-1.5,1.127e-12,0.9
LINK-BNE-AGG-SOUTH-01,2026-02-06T06:50:00.000Z,16.6,-0.8,1.148e-12,1.8
LINK-SYD-MEL-FIBRE-01,2026-02-06T06:55:00.000Z,60.0,-2.2,9.281e-13,6.0
LINK-SYD-MEL-FIBRE-02,2026-02-06T06:55:00.000Z,34.3,-3.3,1.609e-12,6.8
LINK-SYD-BNE-FIBRE-01,2026-02-06T06:55:00.000Z,39.3,-2.2,1.947e-12,12.0
LINK-MEL-BNE-FIBRE-01,2026-02-06T06:55:00.000Z,31.1,-2.3,1.821e-12,11.8
LINK-SYD-AGG-NORTH-01,2026-02-06T06:55:00.000Z,35.5,-1.3,1.794e-12,0.9
LINK-SYD-AGG-SOUTH-01,2026-02-06T06:55:00.000Z,25.3,-2.0,8.966e-13,1.1
LINK-MEL-AGG-EAST-01,2026-02-06T06:55:00.000Z,22.8,-1.8,1.573e-12,1.5
LINK-MEL-AGG-WEST-01,2026-02-06T06:55:00.000Z,31.3,-2.0,2.177e-13,1.3
LINK-BNE-AGG-CENTRAL-01,2026-02-06T06:55:00.000Z,22.9,-1.3,2.475e-13,1.0
LINK-BNE-AGG-SOUTH-01,2026-02-06T06:55:00.000Z,24.8,-1.2,1.802e-12,1.7
LINK-SYD-MEL-FIBRE-01,2026-02-06T07:00:00.000Z,55.3,-2.4,1.255e-12,5.0
LINK-SYD-MEL-FIBRE-02,2026-02-06T07:00:00.000Z,31.8,-2.6,3.925e-12,8.5
LINK-SYD-BNE-FIBRE-01,2026-02-06T07:00:00.000Z,56.4,-2.2,2.431e-12,8.1
LINK-MEL-BNE-FIBRE-01,2026-02-06T07:00:00.000Z,29.3,-2.6,2.859e-12,12.2
LINK-SYD-AGG-NORTH-01,2026-02-06T07:00:00.000Z,24.0,-2.5,1.666e-12,1.0
LINK-SYD-AGG-SOUTH-01,2026-02-06T07:00:00.000Z,27.9,-1.3,1.146e-12,0.6
LINK-MEL-AGG-EAST-01,2026-02-06T07:00:00.000Z,32.9,-0.8,1.466e-12,0.5
LINK-MEL-AGG-WEST-01,2026-02-06T07:00:00.000Z,28.0,-1.1,1.084e-12,0.8
LINK-BNE-AGG-CENTRAL-01,2026-02-06T07:00:00.000Z,16.1,-1.2,1.213e-12,1.2
LINK-BNE-AGG-SOUTH-01,2026-02-06T07:00:00.000Z,28.3,-1.1,1.206e-12,0.8
LINK-SYD-MEL-FIBRE-01,2026-02-06T07:05:00.000Z,55.4,-2.4,5.165e-12,2.0
LINK-SYD-MEL-FIBRE-02,2026-02-06T07:05:00.000Z,20.5,-3.2,4.144e-12,10.2
LINK-SYD-BNE-FIBRE-01,2026-02-06T07:05:00.000Z,49.9,-2.2,2.916e-12,12.8
LINK-MEL-BNE-FIBRE-01,2026-02-06T07:05:00.000Z,31.0,-2.9,6.290e-12,16.1
LINK-SYD-AGG-NORTH-01,2026-02-06T07:05:00.000Z,28.2,-1.3,5.200e-13,0.7
LINK-SYD-AGG-SOUTH-01,2026-02-06T07:05:00.000Z,26.8,-1.6,8.076e-13,1.5
LINK-MEL-AGG-EAST-01,2026-02-06T07:05:00.000Z,34.2,-1.3,2.468e-12,0.5
LINK-MEL-AGG-WEST-01,2026-02-06T07:05:00.000Z,27.2,-1.6,6.828e-13,0.5
LINK-BNE-AGG-CENTRAL-01,2026-02-06T07:05:00.000Z,25.0,-0.9,9.587e-13,1.4
LINK-BNE-AGG-SOUTH-01,2026-02-06T07:05:00.000Z,20.3,-1.3,4.312e-13,0.7
LINK-SYD-MEL-FIBRE-01,2026-02-06T07:10:00.000Z,44.8,-2.7,4.877e-12,6.3
LINK-SYD-MEL-FIBRE-02,2026-02-06T07:10:00.000Z,25.5,-3.0,5.471e-12,7.0
LINK-SYD-BNE-FIBRE-01,2026-02-06T07:10:00.000Z,41.7,-2.4,1.880e-12,15.3
LINK-MEL-BNE-FIBRE-01,2026-02-06T07:10:00.000Z,43.3,-3.2,2.651e-12,12.0
LINK-SYD-AGG-NORTH-01,2026-02-06T07:10:00.000Z,28.6,-2.1,9.939e-13,1.2
LINK-SYD-AGG-SOUTH-01,2026-02-06T07:10:00.000Z,26.5,-0.9,1.004e-12,1.4
LINK-MEL-AGG-EAST-01,2026-02-06T07:10:00.000Z,35.5,-1.2,1.637e-12,0.5
LINK-MEL-AGG-WEST-01,2026-02-06T07:10:00.000Z,17.3,-1.7,6.426e-13,1.5
LINK-BNE-AGG-CENTRAL-01,2026-02-06T07:10:00.000Z,19.0,-1.4,1.342e-13,1.3
LINK-BNE-AGG-SOUTH-01,2026-02-06T07:10:00.000Z,26.4,-0.7,1.287e-12,0.5
LINK-SYD-MEL-FIBRE-01,2026-02-06T07:15:00.000Z,51.0,-2.6,1.000e-14,4.9
LINK-SYD-MEL-FIBRE-02,2026-02-06T07:15:00.000Z,19.1,-3.3,7.863e-12,6.5
LINK-SYD-BNE-FIBRE-01,2026-02-06T07:15:00.000Z,45.5,-3.1,3.148e-12,10.1
LINK-MEL-BNE-FIBRE-01,2026-02-06T07:15:00.000Z,34.8,-3.1,6.319e-12,14.6
LINK-SYD-AGG-NORTH-01,2026-02-06T07:15:00.000Z,23.0,-1.5,1.064e-12,1.0
LINK-SYD-AGG-SOUTH-01,2026-02-06T07:15:00.000Z,23.8,-1.7,1.191e-12,1.1
LINK-MEL-AGG-EAST-01,2026-02-06T07:15:00.000Z,37.7,-0.7,3.193e-12,1.3
LINK-MEL-AGG-WEST-01,2026-02-06T07:15:00.000Z,23.9,-1.8,1.868e-12,0.7
LINK-BNE-AGG-CENTRAL-01,2026-02-06T07:15:00.000Z,23.4,-1.7,1.341e-13,0.9
LINK-BNE-AGG-SOUTH-01,2026-02-06T07:15:00.000Z,24.4,-1.4,1.425e-12,1.1
LINK-SYD-MEL-FIBRE-01,2026-02-06T07:20:00.000Z,43.5,-2.7,4.203e-12,5.9
LINK-SYD-MEL-FIBRE-02,2026-02-06T07:20:00.000Z,31.8,-3.2,3.530e-12,8.5
LINK-SYD-BNE-FIBRE-01,2026-02-06T07:20:00.000Z,40.6,-2.9,1.266e-12,10.4
LINK-MEL-BNE-FIBRE-01,2026-02-06T07:20:00.000Z,32.4,-2.2,2.570e-12,11.5
LINK-SYD-AGG-NORTH-01,2026-02-06T07:20:00.000Z,35.5,-1.6,7.658e-13,0.7
LINK-SYD-AGG-SOUTH-01,2026-02-06T07:20:00.000Z,25.0,-1.6,1.601e-12,0.6
LINK-MEL-AGG-EAST-01,2026-02-06T07:20:00.000Z,40.0,-1.6,3.322e-12,1.7
LINK-MEL-AGG-WEST-01,2026-02-06T07:20:00.000Z,25.7,-1.6,4.468e-13,0.5
LINK-BNE-AGG-CENTRAL-01,2026-02-06T07:20:00.000Z,17.6,-1.0,1.299e-12,0.7
LINK-BNE-AGG-SOUTH-01,2026-02-06T07:20:00.000Z,18.5,-1.9,1.436e-12,1.1
LINK-SYD-MEL-FIBRE-01,2026-02-06T07:25:00.000Z,57.8,-2.2,6.042e-12,4.5
LINK-SYD-MEL-FIBRE-02,2026-02-06T07:25:00.000Z,14.6,-2.8,1.825e-12,3.6
LINK-SYD-BNE-FIBRE-01,2026-02-06T07:25:00.000Z,40.8,-2.4,2.588e-12,15.8
LINK-MEL-BNE-FIBRE-01,2026-02-06T07:25:00.000Z,33.0,-3.1,2.979e-12,11.3
LINK-SYD-AGG-NORTH-01,2026-02-06T07:25:00.000Z,22.2,-1.2,1.015e-13,0.5
LINK-SYD-AGG-SOUTH-01,2026-02-06T07:25:00.000Z,32.5,-2.0,1.454e-12,0.5
LINK-MEL-AGG-EAST-01,2026-02-06T07:25:00.000Z,34.9,-1.2,1.633e-12,0.9
LINK-MEL-AGG-WEST-01,2026-02-06T07:25:00.000Z,24.5,-1.9,7.947e-13,1.6
LINK-BNE-AGG-CENTRAL-01,2026-02-06T07:25:00.000Z,23.6,-1.3,9.804e-13,1.2
LINK-BNE-AGG-SOUTH-01,2026-02-06T07:25:00.000Z,11.3,-0.8,1.389e-12,1.4
LINK-SYD-MEL-FIBRE-01,2026-02-06T07:30:00.000Z,48.1,-2.3,4.525e-12,6.7
LINK-SYD-MEL-FIBRE-02,2026-02-06T07:30:00.000Z,24.1,-2.8,6.134e-12,6.5
LINK-SYD-BNE-FIBRE-01,2026-02-06T07:30:00.000Z,26.4,-2.1,2.223e-12,10.0
LINK-MEL-BNE-FIBRE-01,2026-02-06T07:30:00.000Z,33.2,-3.0,1.877e-12,16.6
LINK-SYD-AGG-NORTH-01,2026-02-06T07:30:00.000Z,33.3,-1.6,1.528e-12,0.7
LINK-SYD-AGG-SOUTH-01,2026-02-06T07:30:00.000Z,36.9,-2.0,1.035e-12,1.1
LINK-MEL-AGG-EAST-01,2026-02-06T07:30:00.000Z,23.7,-1.2,1.000e-14,1.2
LINK-MEL-AGG-WEST-01,2026-02-06T07:30:00.000Z,25.6,-1.3,1.218e-12,0.8
LINK-BNE-AGG-CENTRAL-01,2026-02-06T07:30:00.000Z,20.5,-1.2,9.902e-13,0.8
LINK-BNE-AGG-SOUTH-01,2026-02-06T07:30:00.000Z,16.8,-1.4,2.630e-13,1.6
LINK-SYD-MEL-FIBRE-01,2026-02-06T07:35:00.000Z,43.9,-2.5,1.647e-12,6.0
LINK-SYD-MEL-FIBRE-02,2026-02-06T07:35:00.000Z,16.8,-3.4,3.958e-12,5.9
LINK-SYD-BNE-FIBRE-01,2026-02-06T07:35:00.000Z,45.8,-2.8,2.299e-12,14.4
LINK-MEL-BNE-FIBRE-01,2026-02-06T07:35:00.000Z,40.4,-2.4,3.006e-12,13.5
LINK-SYD-AGG-NORTH-01,2026-02-06T07:35:00.000Z,32.7,-1.5,1.261e-12,1.2
LINK-SYD-AGG-SOUTH-01,2026-02-06T07:35:00.000Z,35.4,-1.5,1.051e-12,1.1
LINK-MEL-AGG-EAST-01,2026-02-06T07:35:00.000Z,36.4,-1.2,1.746e-12,0.7
LINK-MEL-AGG-WEST-01,2026-02-06T07:35:00.000Z,20.5,-1.4,2.751e-13,1.4
LINK-BNE-AGG-CENTRAL-01,2026-02-06T07:35:00.000Z,26.3,-0.9,6.509e-13,1.0
LINK-BNE-AGG-SOUTH-01,2026-02-06T07:35:00.000Z,16.4,-1.4,2.116e-12,2.0
LINK-SYD-MEL-FIBRE-01,2026-02-06T07:40:00.000Z,51.3,-2.4,2.672e-12,5.3
LINK-SYD-MEL-FIBRE-02,2026-02-06T07:40:00.000Z,17.7,-3.7,3.684e-12,8.4
LINK-SYD-BNE-FIBRE-01,2026-02-06T07:40:00.000Z,45.7,-2.9,1.000e-14,12.8
LINK-MEL-BNE-FIBRE-01,2026-02-06T07:40:00.000Z,35.7,-1.6,6.848e-12,14.1
LINK-SYD-AGG-NORTH-01,2026-02-06T07:40:00.000Z,28.3,-0.7,8.735e-13,1.4
LINK-SYD-AGG-SOUTH-01,2026-02-06T07:40:00.000Z,28.1,-1.3,1.699e-12,1.1
LINK-MEL-AGG-EAST-01,2026-02-06T07:40:00.000Z,27.2,-1.9,3.730e-12,0.6
LINK-MEL-AGG-WEST-01,2026-02-06T07:40:00.000Z,24.4,-1.3,3.517e-13,1.1
LINK-BNE-AGG-CENTRAL-01,2026-02-06T07:40:00.000Z,22.4,-1.4,1.061e-12,1.6
LINK-BNE-AGG-SOUTH-01,2026-02-06T07:40:00.000Z,21.1,-1.2,7.247e-13,0.5
