ReadingId,Timestamp,SensorId,SensorType,Value,Unit,Status
RD-20260206-644883,2026-02-06T20:20:00+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-9.6,dBm,NORMAL
RD-20260206-713013,2026-02-06T20:20:00+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-32.4,dBm,CRITICAL
RD-20260206-898801,2026-02-06T20:20:00+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-32.7,dBm,CRITICAL
RD-20260206-574566,2026-02-06T20:20:00+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,0.8393,ratio,CRITICAL
RD-20260206-216642,2026-02-06T20:20:00+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,0.9234,ratio,CRITICAL
RD-20260206-392716,2026-02-06T20:20:00+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-10.6,dBm,NORMAL
RD-20260206-956928,2026-02-06T20:20:00+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-10.5,dBm,NORMAL
RD-20260206-920534,2026-02-06T20:20:00+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-11.7,dBm,NORMAL
RD-20260206-499377,2026-02-06T20:20:00+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-10.5,dBm,NORMAL
RD-20260206-958992,2026-02-06T20:20:00+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-9.2,dBm,NORMAL
RD-20260206-321218,2026-02-06T20:20:00+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-10.4,dBm,NORMAL
RD-20260206-085993,2026-02-06T20:20:00+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,32.3,°C,NORMAL
RD-20260206-182727,2026-02-06T20:20:00+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,45.1,%,NORMAL
RD-20260206-020869,2026-02-06T20:20:00+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,33.5,°C,NORMAL
RD-20260206-765440,2026-02-06T20:20:00+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,28.4,%,NORMAL
RD-20260206-988187,2026-02-06T20:20:00+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,37.2,°C,NORMAL
RD-20260206-622937,2026-02-06T20:25:00+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-10.9,dBm,NORMAL
RD-20260206-466686,2026-02-06T20:25:00+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-33.0,dBm,CRITICAL
RD-20260206-305134,2026-02-06T20:25:00+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-32.2,dBm,CRITICAL
RD-20260206-166744,2026-02-06T20:25:00+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,0.96,ratio,CRITICAL
RD-20260206-629232,2026-02-06T20:25:00+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,0.8456,ratio,CRITICAL
RD-20260206-522952,2026-02-06T20:25:00+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-10.6,dBm,NORMAL
RD-20260206-726559,2026-02-06T20:25:00+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-11.1,dBm,NORMAL
RD-20260206-314678,2026-02-06T20:25:00+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-10.7,dBm,NORMAL
RD-20260206-492292,2026-02-06T20:25:00+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-10.5,dBm,NORMAL
RD-20260206-214607,2026-02-06T20:25:00+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-11.1,dBm,NORMAL
RD-20260206-755898,2026-02-06T20:25:00+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-10.3,dBm,NORMAL
RD-20260206-854246,2026-02-06T20:25:00+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,35.0,°C,NORMAL
RD-20260206-571938,2026-02-06T20:25:00+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,25.6,%,NORMAL
RD-20260206-059782,2026-02-06T20:25:00+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,36.6,°C,NORMAL
RD-20260206-673039,2026-02-06T20:25:00+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,33.1,%,NORMAL
RD-20260206-839279,2026-02-06T20:25:00+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,33.9,°C,NORMAL
RD-20260206-581242,2026-02-06T20:30:00+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-10.8,dBm,NORMAL
RD-20260206-856800,2026-02-06T20:30:00+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-31.5,dBm,CRITICAL
RD-20260206-094952,2026-02-06T20:30:00+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-32.5,dBm,CRITICAL
RD-20260206-357264,2026-02-06T20:30:00+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,0.8126,ratio,CRITICAL
RD-20260206-762008,2026-02-06T20:30:00+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,0.9597,ratio,CRITICAL
RD-20260206-214313,2026-02-06T20:30:00+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-10.6,dBm,NORMAL
RD-20260206-588155,2026-02-06T20:30:00+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-11.8,dBm,NORMAL
RD-20260206-700423,2026-02-06T20:30:00+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-9.9,dBm,NORMAL
RD-20260206-338560,2026-02-06T20:30:00+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-10.2,dBm,NORMAL
RD-20260206-998689,2026-02-06T20:30:00+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-10.0,dBm,NORMAL
RD-20260206-843677,2026-02-06T20:30:00+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-10.5,dBm,NORMAL
RD-20260206-336314,2026-02-06T20:30:00+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,27.2,°C,NORMAL
RD-20260206-255465,2026-02-06T20:30:00+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,24.3,%,NORMAL
RD-20260206-429728,2026-02-06T20:30:00+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,32.6,°C,NORMAL
RD-20260206-061293,2026-02-06T20:30:00+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,39.9,%,NORMAL
RD-20260206-585838,2026-02-06T20:30:00+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,39.8,°C,NORMAL
RD-20260206-830281,2026-02-06T20:35:00+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-10.2,dBm,NORMAL
RD-20260206-126451,2026-02-06T20:35:00+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-31.8,dBm,CRITICAL
RD-20260206-416059,2026-02-06T20:35:00+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-31.6,dBm,CRITICAL
RD-20260206-218353,2026-02-06T20:35:00+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,0.9008,ratio,CRITICAL
RD-20260206-710083,2026-02-06T20:35:00+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,0.9033,ratio,CRITICAL
RD-20260206-673226,2026-02-06T20:35:00+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-10.2,dBm,NORMAL
RD-20260206-821110,2026-02-06T20:35:00+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-11.4,dBm,NORMAL
RD-20260206-508622,2026-02-06T20:35:00+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-11.4,dBm,NORMAL
RD-20260206-688258,2026-02-06T20:35:00+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-10.7,dBm,NORMAL
RD-20260206-714949,2026-02-06T20:35:00+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-10.0,dBm,NORMAL
RD-20260206-285151,2026-02-06T20:35:00+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-10.9,dBm,NORMAL
RD-20260206-114798,2026-02-06T20:35:00+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,29.6,°C,NORMAL
RD-20260206-953472,2026-02-06T20:35:00+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,48.1,%,NORMAL
RD-20260206-021953,2026-02-06T20:35:00+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,35.1,°C,NORMAL
RD-20260206-212478,2026-02-06T20:35:00+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,25.9,%,NORMAL
RD-20260206-949741,2026-02-06T20:35:00+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,38.3,°C,NORMAL
RD-20260206-953207,2026-02-06T20:40:00+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-10.2,dBm,NORMAL
RD-20260206-138595,2026-02-06T20:40:00+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-31.4,dBm,CRITICAL
RD-20260206-250484,2026-02-06T20:40:00+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-31.8,dBm,CRITICAL
RD-20260206-822412,2026-02-06T20:40:00+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,0.8054,ratio,CRITICAL
RD-20260206-830958,2026-02-06T20:40:00+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,0.8587,ratio,CRITICAL
RD-20260206-627127,2026-02-06T20:40:00+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-9.4,dBm,NORMAL
RD-20260206-757830,2026-02-06T20:40:00+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-10.7,dBm,NORMAL
RD-20260206-626882,2026-02-06T20:40:00+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-11.2,dBm,NORMAL
RD-20260206-700901,2026-02-06T20:40:00+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-11.7,dBm,NORMAL
RD-20260206-977318,2026-02-06T20:40:00+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-10.2,dBm,NORMAL
RD-20260206-702374,2026-02-06T20:40:00+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-11.1,dBm,NORMAL
RD-20260206-914175,2026-02-06T20:40:00+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,29.3,°C,NORMAL
RD-20260206-153624,2026-02-06T20:40:00+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,25.9,%,NORMAL
RD-20260206-740536,2026-02-06T20:40:00+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,31.6,°C,NORMAL
RD-20260206-211439,2026-02-06T20:40:00+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,53.2,%,NORMAL
RD-20260206-983241,2026-02-06T20:40:00+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,32.9,°C,NORMAL
RD-20260206-849153,2026-02-06T20:45:00+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-10.3,dBm,NORMAL
RD-20260206-500905,2026-02-06T20:45:00+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-31.9,dBm,CRITICAL
RD-20260206-889173,2026-02-06T20:45:00+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-31.2,dBm,CRITICAL
RD-20260206-456501,2026-02-06T20:45:00+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,0.8749,ratio,CRITICAL
RD-20260206-153032,2026-02-06T20:45:00+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,0.8425,ratio,CRITICAL
RD-20260206-991823,2026-02-06T20:45:00+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-10.2,dBm,NORMAL
RD-20260206-700409,2026-02-06T20:45:00+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-11.2,dBm,NORMAL
RD-20260206-374475,2026-02-06T20:45:00+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-10.5,dBm,NORMAL
RD-20260206-751111,2026-02-06T20:45:00+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-10.8,dBm,NORMAL
RD-20260206-499651,2026-02-06T20:45:00+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-11.5,dBm,NORMAL
RD-20260206-882806,2026-02-06T20:45:00+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-10.9,dBm,NORMAL
RD-20260206-170922,2026-02-06T20:45:00+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,32.7,°C,NORMAL
RD-20260206-047924,2026-02-06T20:45:00+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,44.2,%,NORMAL
RD-20260206-002234,2026-02-06T20:45:00+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,27.1,°C,NORMAL
RD-20260206-110136,2026-02-06T20:45:00+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,65.0,%,NORMAL
RD-20260206-595994,2026-02-06T20:45:00+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,32.9,°C,NORMAL
RD-20260206-634394,2026-02-06T20:50:00+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-10.5,dBm,NORMAL
RD-20260206-766260,2026-02-06T20:50:00+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-32.6,dBm,CRITICAL
RD-20260206-717395,2026-02-06T20:50:00+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-32.3,dBm,CRITICAL
RD-20260206-727851,2026-02-06T20:50:00+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,0.8398,ratio,CRITICAL
RD-20260206-246924,2026-02-06T20:50:00+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,0.8594,ratio,CRITICAL
RD-20260206-140789,2026-02-06T20:50:00+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-11.5,dBm,NORMAL
RD-20260206-696320,2026-02-06T20:50:00+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-11.2,dBm,NORMAL
RD-20260206-229565,2026-02-06T20:50:00+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-10.9,dBm,NORMAL
RD-20260206-871460,2026-02-06T20:50:00+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-10.0,dBm,NORMAL
RD-20260206-760017,2026-02-06T20:50:00+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-10.4,dBm,NORMAL
RD-20260206-374223,2026-02-06T20:50:00+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-9.9,dBm,NORMAL
RD-20260206-598229,2026-02-06T20:50:00+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,37.8,°C,NORMAL
RD-20260206-062206,2026-02-06T20:50:00+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,32.5,%,NORMAL
RD-20260206-206263,2026-02-06T20:50:00+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,34.6,°C,NORMAL
RD-20260206-620994,2026-02-06T20:50:00+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,22.5,%,NORMAL
RD-20260206-571682,2026-02-06T20:50:00+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,39.2,°C,NORMAL
RD-20260206-498733,2026-02-06T20:55:00+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-10.3,dBm,NORMAL
RD-20260206-845106,2026-02-06T20:55:00+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-31.4,dBm,CRITICAL
RD-20260206-173899,2026-02-06T20:55:00+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-31.0,dBm,CRITICAL
RD-20260206-247625,2026-02-06T20:55:00+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,0.8009,ratio,CRITICAL
RD-20260206-647684,2026-02-06T20:55:00+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,0.932,ratio,CRITICAL
RD-20260206-291636,2026-02-06T20:55:00+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-10.1,dBm,NORMAL
RD-20260206-863506,2026-02-06T20:55:00+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-11.1,dBm,NORMAL
RD-20260206-117825,2026-02-06T20:55:00+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-10.6,dBm,NORMAL
RD-20260206-893353,2026-02-06T20:55:00+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-10.2,dBm,NORMAL
RD-20260206-246208,2026-02-06T20:55:00+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-10.3,dBm,NORMAL
RD-20260206-100757,2026-02-06T20:55:00+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-10.7,dBm,NORMAL
RD-20260206-942187,2026-02-06T20:55:00+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,30.3,°C,NORMAL
RD-20260206-427354,2026-02-06T20:55:00+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,37.9,%,NORMAL
RD-20260206-784330,2026-02-06T20:55:00+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,33.1,°C,NORMAL
RD-20260206-653155,2026-02-06T20:55:00+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,25.9,%,NORMAL
RD-20260206-965966,2026-02-06T20:55:00+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,31.9,°C,NORMAL
RD-20260206-472407,2026-02-06T21:00:00+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-11.5,dBm,NORMAL
RD-20260206-923783,2026-02-06T21:00:00+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-33.0,dBm,CRITICAL
RD-20260206-166956,2026-02-06T21:00:00+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-32.7,dBm,CRITICAL
RD-20260206-775282,2026-02-06T21:00:00+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,0.8882,ratio,CRITICAL
RD-20260206-611218,2026-02-06T21:00:00+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,0.9209,ratio,CRITICAL
RD-20260206-041531,2026-02-06T21:00:00+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-10.9,dBm,NORMAL
RD-20260206-772506,2026-02-06T21:00:00+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-10.2,dBm,NORMAL
RD-20260206-801045,2026-02-06T21:00:00+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-9.5,dBm,NORMAL
RD-20260206-539737,2026-02-06T21:00:00+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-10.7,dBm,NORMAL
RD-20260206-728674,2026-02-06T21:00:00+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-11.5,dBm,NORMAL
RD-20260206-933502,2026-02-06T21:00:00+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-11.0,dBm,NORMAL
RD-20260206-816782,2026-02-06T21:00:00+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,33.2,°C,NORMAL
RD-20260206-605666,2026-02-06T21:00:00+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,47.6,%,NORMAL
RD-20260206-570395,2026-02-06T21:00:00+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,33.4,°C,NORMAL
RD-20260206-084076,2026-02-06T21:00:00+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,13.0,%,NORMAL
RD-20260206-680562,2026-02-06T21:00:00+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,39.4,°C,NORMAL
RD-20260206-108529,2026-02-06T21:05:00+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-10.2,dBm,NORMAL
RD-20260206-313791,2026-02-06T21:05:00+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-32.6,dBm,CRITICAL
RD-20260206-187847,2026-02-06T21:05:00+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-32.2,dBm,CRITICAL
RD-20260206-976080,2026-02-06T21:05:00+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,0.9359,ratio,CRITICAL
RD-20260206-717506,2026-02-06T21:05:00+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,0.9051,ratio,CRITICAL
RD-20260206-546174,2026-02-06T21:05:00+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-9.7,dBm,NORMAL
RD-20260206-768738,2026-02-06T21:05:00+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-11.3,dBm,NORMAL
RD-20260206-301225,2026-02-06T21:05:00+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-10.7,dBm,NORMAL
RD-20260206-136113,2026-02-06T21:05:00+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-10.6,dBm,NORMAL
RD-20260206-584523,2026-02-06T21:05:00+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-10.2,dBm,NORMAL
RD-20260206-256779,2026-02-06T21:05:00+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-10.0,dBm,NORMAL
RD-20260206-156463,2026-02-06T21:05:00+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,31.4,°C,NORMAL
RD-20260206-013682,2026-02-06T21:05:00+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,32.1,%,NORMAL
RD-20260206-415267,2026-02-06T21:05:00+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,34.3,°C,NORMAL
RD-20260206-093811,2026-02-06T21:05:00+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,17.6,%,NORMAL
RD-20260206-898951,2026-02-06T21:05:00+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,33.1,°C,NORMAL
RD-20260206-749014,2026-02-06T21:10:00+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-9.8,dBm,NORMAL
RD-20260206-789743,2026-02-06T21:10:00+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-32.2,dBm,CRITICAL
RD-20260206-914562,2026-02-06T21:10:00+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-31.5,dBm,CRITICAL
RD-20260206-119876,2026-02-06T21:10:00+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,0.927,ratio,CRITICAL
RD-20260206-491658,2026-02-06T21:10:00+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,0.9779,ratio,CRITICAL
RD-20260206-852188,2026-02-06T21:10:00+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-10.4,dBm,NORMAL
RD-20260206-480938,2026-02-06T21:10:00+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-11.1,dBm,NORMAL
RD-20260206-259413,2026-02-06T21:10:00+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-11.0,dBm,NORMAL
RD-20260206-691231,2026-02-06T21:10:00+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-10.4,dBm,NORMAL
RD-20260206-590590,2026-02-06T21:10:00+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-10.5,dBm,NORMAL
RD-20260206-374216,2026-02-06T21:10:00+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-10.9,dBm,NORMAL
RD-20260206-971885,2026-02-06T21:10:00+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,30.9,°C,NORMAL
RD-20260206-449286,2026-02-06T21:10:00+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,28.8,%,NORMAL
RD-20260206-337395,2026-02-06T21:10:00+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,32.5,°C,NORMAL
RD-20260206-013847,2026-02-06T21:10:00+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,33.9,%,NORMAL
RD-20260206-922061,2026-02-06T21:10:00+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,31.5,°C,NORMAL
RD-20260206-088425,2026-02-06T21:15:00+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-11.1,dBm,NORMAL
RD-20260206-916976,2026-02-06T21:15:00+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-31.5,dBm,CRITICAL
RD-20260206-153300,2026-02-06T21:15:00+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-32.4,dBm,CRITICAL
RD-20260206-620928,2026-02-06T21:15:00+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,0.818,ratio,CRITICAL
RD-20260206-139675,2026-02-06T21:15:00+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,0.8018,ratio,CRITICAL
RD-20260206-302467,2026-02-06T21:15:00+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-11.0,dBm,NORMAL
RD-20260206-979180,2026-02-06T21:15:00+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-10.7,dBm,NORMAL
RD-20260206-694595,2026-02-06T21:15:00+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-10.2,dBm,NORMAL
RD-20260206-086181,2026-02-06T21:15:00+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-10.8,dBm,NORMAL
RD-20260206-503028,2026-02-06T21:15:00+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-10.4,dBm,NORMAL
RD-20260206-494281,2026-02-06T21:15:00+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-9.6,dBm,NORMAL
RD-20260206-765215,2026-02-06T21:15:00+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,30.6,°C,NORMAL
RD-20260206-988707,2026-02-06T21:15:00+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,27.1,%,NORMAL
RD-20260206-662499,2026-02-06T21:15:00+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,33.3,°C,NORMAL
RD-20260206-220050,2026-02-06T21:15:00+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,30.6,%,NORMAL
RD-20260206-004523,2026-02-06T21:15:00+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,36.7,°C,NORMAL
RD-20260206-259778,2026-02-06T21:20:00+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-10.5,dBm,NORMAL
RD-20260206-149792,2026-02-06T21:20:00+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-31.5,dBm,CRITICAL
RD-20260206-376224,2026-02-06T21:20:00+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-32.7,dBm,CRITICAL
RD-20260206-102397,2026-02-06T21:20:00+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,0.8994,ratio,CRITICAL
RD-20260206-416866,2026-02-06T21:20:00+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,0.9345,ratio,CRITICAL
RD-20260206-768473,2026-02-06T21:20:00+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-10.5,dBm,NORMAL
RD-20260206-119125,2026-02-06T21:20:00+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-10.4,dBm,NORMAL
RD-20260206-334397,2026-02-06T21:20:00+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-10.8,dBm,NORMAL
RD-20260206-296012,2026-02-06T21:20:00+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-10.5,dBm,NORMAL
RD-20260206-225942,2026-02-06T21:20:00+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-9.8,dBm,NORMAL
